Title,Publisher,Link,DiscountPCT,OriginalPrice,DiscountPrice,Discount_Endtime,Rating,Rating_count,Genre,ReleaseDate
"Virtua Fighter 5 Ultimate Showdown Main Game & TEKKEN 7 DLC Pack (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",SEGA CORPORATION,https://store.playstation.com/en-hk/product/HP0177-CUSA27067_00-VFESBUNDLEDLC003,80%,HK$234.00,HK$46.80,14/2/2024 03:59 PM UTC,3.94,10k,Fighting,1/6/2022
Yakuza Series Collaboration Pack (English/Chinese/Korean/Japanese Ver.),SEGA CORPORATION,https://store.playstation.com/en-hk/product/HP0177-CUSA27067_00-VFESDLC000000002,80%,HK$78.00,HK$15.60,14/2/2024 03:59 PM UTC,4.31,35,Fighting,8/12/2021
YUUGEKISENTOU HARD EX (Chinese Ver.),SEGA CORPORATION,https://store.playstation.com/en-hk/product/HP0177-CUSA10589_00-BFVALKYRIEDL1004,50%,HK$72.00,HK$36.00,14/2/2024 03:59 PM UTC,4.85,109,Role Playing Games,12/4/2018
Vortex World Alternative BGM Pack 1 - SHIN MEGAMI TENSEI (Chinese Ver.),SEGA CORPORATION,https://store.playstation.com/en-hk/product/HP0177-CUSA20127_00-003SOUNDPACK0001,50%,HK$19.00,HK$9.50,14/2/2024 03:59 PM UTC,5,1,Role Playing Games,4/11/2020
Vortex World Alternative BGM Pack 2 - SHIN MEGAMI TENSEI II (Chinese Ver.),SEGA CORPORATION,https://store.playstation.com/en-hk/product/HP0177-CUSA20127_00-004SOUNDPACK0002,50%,HK$19.00,HK$9.50,14/2/2024 03:59 PM UTC,0,No,Role Playing Games,4/11/2020
Vortex World Alternative BGM Pack 3 - SHIN MEGAMI TENSEI IV (Chinese Ver.),SEGA CORPORATION,https://store.playstation.com/en-hk/product/HP0177-CUSA20127_00-005SOUNDPACK0003,50%,HK$19.00,HK$9.50,14/2/2024 03:59 PM UTC,0,No,Role Playing Games,4/11/2020
Vortex World Alternative BGM Pack 4 - SHIN MEGAMI TENSEI IV: APOCALYPSE (Chinese Ver.),SEGA CORPORATION,https://store.playstation.com/en-hk/product/HP0177-CUSA20127_00-008SOUNDPACK0004,50%,HK$19.00,HK$9.50,14/2/2024 03:59 PM UTC,5,1,Role Playing Games,4/11/2020
Little Master's Mercy (Chinese Ver.),SEGA CORPORATION,https://store.playstation.com/en-hk/product/HP0177-CUSA20127_00-006MAPEXP0000000,50%,HK$29.00,HK$14.50,14/2/2024 03:59 PM UTC,4.25,12,Role Playing Games,28/10/2020
3C3C1D119440927 (English/Chinese/Korean/Japanese Ver.),"SQUARE ENIX CO., LTD.",https://store.playstation.com/en-hk/product/HP0082-CUSA06592_00-N3C3C1D119440927,60%,HK$78.00,HK$31.20,14/2/2024 03:59 PM UTC,4.79,1.2k,Action,2/5/2017
"FINAL FANTASY XVI Digital Deluxe Edition Upgrade (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)","SQUARE ENIX CO., LTD.",https://store.playstation.com/en-hk/product/HP0082-PPSA10666_00-0245219673323000,,,Not available for purchase,,5,4,"Action, Role Playing Games",21/6/2023
Sid Meier’s Civilization® VI Anthology Upgrade Bundle (Add-On),Take Two Interactive Software UK Limited,https://store.playstation.com/en-hk/product/UP1001-CUSA15322_00-CIV6ANTHLGYUPGDE,60%,HK$379.00,HK$151.60,14/2/2024 03:59 PM UTC,4.43,181,"Strategy, Role Playing Games, Unique",12/7/2021
The Quarry - Deluxe Bonus Content Pack (Add-On),2K,https://store.playstation.com/en-hk/product/UP1001-PPSA05813_00-DELUXESKUCBUNDLE,40%,HK$108.00,HK$64.80,14/2/2024 03:59 PM UTC,0,No,Horror,9/6/2022
OlliOlli World Expansion Pass (PS4/PS5) (English/Chinese/Korean/Japanese Ver.),Private Division,https://store.playstation.com/en-hk/product/UP4581-CUSA25465_00-OLLIOLLIWORLDEXP,50%,HK$117.00,HK$58.50,14/2/2024 03:59 PM UTC,4,14,"Action, Arcade, Sport",7/2/2022
The Outer Worlds: Peril on Gorgon (English/Chinese/Korean/Japanese Ver.),Take Two Interactive Software UK Limited,https://store.playstation.com/en-hk/product/UP4581-CUSA16285_00-OUTERWORLDSDLC01,45%,HK$117.00,HK$64.35,14/2/2024 03:59 PM UTC,4.67,676,"Action, Role Playing Games",9/9/2020
PGA TOUR 2K23 Style & Swing Pack (English/Chinese/Korean/Japanese Ver.),2K,https://store.playstation.com/en-hk/product/UP1001-PPSA04390_00-0000ULTIMATEPACK,25%,HK$108.00,HK$81.00,14/2/2024 03:59 PM UTC,0,No,Sport,1/8/2023
"Marvel's Midnight Suns - The Good, the Bad, and the Undead for PS5™ (English/Chinese/Korean/Japanese Ver.)",2K,https://store.playstation.com/en-hk/product/UP1001-PPSA02621_00-CODADLC100000000,33%,HK$119.00,HK$79.73,14/2/2024 03:59 PM UTC,0,No,Strategy,26/1/2023
"Marvel's Midnight Suns - The Good, the Bad, and the Undead for PS4™ (English/Chinese/Korean/Japanese Ver.)",2K,https://store.playstation.com/en-hk/product/UP1001-CUSA26174_00-CODADLC100000000,33%,HK$119.00,HK$79.73,14/2/2024 03:59 PM UTC,4.91,34,Strategy,11/5/2023
GTA Online: Megalodon Shark Cash Card (PS5™) (English/Chinese/Korean Ver.),Rockstar Games,https://store.playstation.com/en-hk/product/UP1004-PPSA03420_00-GTAVPS5CASHPACK6,15%,HK$775.00,HK$658.75,14/2/2024 03:59 PM UTC,0,No,"Action, Adventure",14/3/2022
The Outer Worlds Expansion Pass (English/Chinese/Korean/Japanese Ver.),Take Two Interactive Software UK Limited,https://store.playstation.com/en-hk/product/UP4581-CUSA16285_00-THEOUTERWORLDSXP,34%,HK$195.00,HK$128.70,14/2/2024 03:59 PM UTC,4.49,547,"Action, Role Playing Games, Unique",9/9/2020
The Outer Worlds: Murder on Eridanos (English/Chinese/Korean/Japanese Ver.),Take Two Interactive Software UK Limited,https://store.playstation.com/en-hk/product/UP4581-CUSA16285_00-OUTERWORLDSDLC02,45%,HK$117.00,HK$64.35,14/2/2024 03:59 PM UTC,4.75,354,"Action, Role Playing Games, Unique",17/3/2021
Tiny Tina's Wonderlands: Season Pass (English/Chinese/Korean/Japanese Ver.),2K,https://store.playstation.com/en-hk/product/UP1001-CUSA23766_00-TTWSEASONPASSIEA,75%,HK$234.00,HK$58.50,14/2/2024 03:59 PM UTC,3.62,465,Shooter,24/3/2022
WWE 2K23 MyRISE Mega-Boost (English Ver.),2K,https://store.playstation.com/en-hk/product/UP1001-PPSA08105_00-MEGABOOST0000000,25%,HK$38.00,HK$28.50,14/2/2024 03:59 PM UTC,0,No,Action,16/3/2023
WWE 2K23 Bad Bunny Bonus Pack (English Ver.),2K,https://store.playstation.com/en-hk/product/UP1001-PPSA08105_00-PREORDER00000000,25%,HK$78.00,HK$58.50,14/2/2024 03:59 PM UTC,0,No,Action,17/4/2023
WWE 2K23 Ruthless Aggression Pack (English Ver.),2K,https://store.playstation.com/en-hk/product/UP1001-CUSA34179_00-RUTHLESSPACK0000,25%,HK$156.00,HK$117.00,14/2/2024 03:59 PM UTC,4.4,301,Action,13/3/2023
WWE 2K23 Season Pass (English Ver.),2K,https://store.playstation.com/en-hk/product/UP1001-CUSA34179_00-SEASONPASS000000,50%,HK$348.00,HK$174.00,14/2/2024 03:59 PM UTC,4.39,967,Action,16/3/2023
WWE 2K23 Steiner Row Pack (English Ver.),2K,https://store.playstation.com/en-hk/product/UP1001-CUSA34179_00-DLC1000000000000,25%,HK$78.00,HK$58.50,14/2/2024 03:59 PM UTC,4.43,696,Action,19/4/2023
WWE 2K23 SuperCharger (English Ver.),2K,https://store.playstation.com/en-hk/product/UP1001-CUSA34179_00-SUPERCHARGER0000,25%,HK$38.00,HK$28.50,14/2/2024 03:59 PM UTC,4.26,341,Action,16/3/2023
WWE 2K23 Bad News U Pack (English/Chinese/Korean/Japanese Ver.),2K,https://store.playstation.com/en-hk/product/UP1001-PPSA08105_00-DLC5000000000000,25%,HK$78.00,HK$58.50,14/2/2024 03:59 PM UTC,5,1,Action,16/8/2023
WWE 2K23 Pretty Sweet Pack (English/Chinese/Korean/Japanese Ver.),2K,https://store.playstation.com/en-hk/product/UP1001-PPSA08105_00-DLC2000000000000,25%,HK$78.00,HK$58.50,14/2/2024 03:59 PM UTC,0,No,Action,17/5/2023
WWE 2K23 Race to NXT Pack (English/Chinese/Korean/Japanese Ver.),2K,https://store.playstation.com/en-hk/product/UP1001-CUSA34179_00-DLC3000000000000,25%,HK$78.00,HK$58.50,14/2/2024 03:59 PM UTC,4.49,576,Action,14/6/2023
WWE 2K23 Revel with Wyatt Pack (English/Chinese/Korean/Japanese Ver.),2K,https://store.playstation.com/en-hk/product/UP1001-PPSA08105_00-DLC4000000000000,25%,HK$78.00,HK$58.50,14/2/2024 03:59 PM UTC,3,1,Action,19/7/2023
Dying Light - Astronaut Bundle (English/Chinese/Japanese Ver.),TECHLAND,https://store.playstation.com/en-hk/product/EP1018-CUSA00050_00-ASTRONAUT0000000,50%,HK$38.00,HK$19.00,14/2/2024 03:59 PM UTC,4.47,318,"Action, Horror",17/8/2021
Dying Light - Dieselpunk Bundle (English/Chinese/Japanese Ver.),TECHLAND,https://store.playstation.com/en-hk/product/EP1018-CUSA00050_00-DISELPUNK0000000,50%,HK$38.00,HK$19.00,14/2/2024 03:59 PM UTC,4.52,195,"Action, Horror",4/5/2022
Dying Light: Hellraid (English/Chinese/Japanese Ver.),TECHLAND,https://store.playstation.com/en-hk/product/EP1018-CUSA00050_00-HELLRAID00000000,66%,HK$78.00,HK$26.52,14/2/2024 03:59 PM UTC,4.26,569,Unique,13/8/2020
Desperados III - Money for the Vultures (English/Chinese/Korean/Japanese Ver.),THQ NORDIC GAMES GMBH,https://store.playstation.com/en-hk/product/EP4389-CUSA11112_00-DES30000000DLC01,60%,HK$38.00,HK$15.20,14/2/2024 03:59 PM UTC,4.72,110,Unique,27/10/2020
Desperados III - Money for the Vultures Part 2: (English/Chinese/Korean/Japanese Ver.),THQ NORDIC GAMES GMBH,https://store.playstation.com/en-hk/product/EP4389-CUSA11112_00-DES30000000DLC02,60%,HK$38.00,HK$15.20,14/2/2024 03:59 PM UTC,4.7,86,Unique,27/10/2020
Desperados III - Money for the Vultures Part 3: (English/Chinese/Korean/Japanese Ver.),THQ NORDIC GAMES GMBH,https://store.playstation.com/en-hk/product/EP4389-CUSA11112_00-DES30000000DLC03,60%,HK$38.00,HK$15.20,14/2/2024 03:59 PM UTC,4.85,71,Unique,3/11/2020
Assassin’s Creed® Mirage Deluxe Pack (English/Chinese/Korean/Japanese Ver.),UBISOFT,https://store.playstation.com/en-hk/product/JP0001-PPSA07232_00-ULCITEM000000001,30%,HK$78.00,HK$54.60,14/2/2024 03:59 PM UTC,0,No,"Action, Adventure",4/10/2023
"IMMORTALS FENYX RISING SEASON PASS (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",UBISOFT,https://store.playstation.com/en-hk/product/JP0001-PPSA01508_00-SP00000000000000,70%,HK$288.00,HK$86.40,14/2/2024 03:59 PM UTC,0,No,"Adventure, Role Playing Games",2/12/2020
Assassin’s Creed Mirage Master Assassin Upgrade Bundle 1 (Add-On),UBISOFT,https://store.playstation.com/en-hk/product/JP0001-PPSA07232_00-UPGRADEMENTOR000,30%,HK$308.00,HK$215.60,14/2/2024 03:59 PM UTC,0,No,"Action, Adventure",13/11/2023
Assassin’s Creed Mirage Master Assassin Upgrade Bundle 2 (Add-On),UBISOFT,https://store.playstation.com/en-hk/product/JP0001-PPSA07232_00-UPGRADEMENTOR001,,,Not available for purchase,,0,No,"Action, Adventure",13/11/2023
Riders Republic - Year 1 Pass (English/Chinese/Korean/Japanese Ver.),UBISOFT,https://store.playstation.com/en-hk/product/JP0001-PPSA01594_00-MADYEAR1PASS2021,60%,HK$308.00,HK$123.20,14/2/2024 03:59 PM UTC,1,1,Sport,27/10/2021
Tom Clancy's The Division® 2 - Warlords of New York Expansion (English/Chinese/Korean/Japanese Ver.),Ubisoft Entertainment,https://store.playstation.com/en-hk/product/JP0001-CUSA12615_00-TD2WON0000000000,70%,HK$210.00,HK$63.00,14/2/2024 03:59 PM UTC,3.95,1.6k,Shooter,2/3/2020
"325,000 Source Crystals (English Ver.)",Warner Bros. Interactive,https://store.playstation.com/en-hk/product/UP1018-CUSA05462_00-ASIA000000000023,50%,HK$780.00,HK$390.00,14/2/2024 03:59 PM UTC,0,No,Fighting,10/1/2018
LEGO® Star Wars™: The Skywalker Saga Character Collection 1 & 2 (English/Chinese/Korean Ver.),Warner Bros. Interactive,https://store.playstation.com/en-hk/product/HP1018-PPSA01866_00-SP12000000000000,50%,HK$189.00,HK$94.50,14/2/2024 03:59 PM UTC,0,No,Family,31/10/2022
LEGO® STAR WARS™: THE FORCE AWAKENS Season Pass (English/Chinese Ver.),Warner Bros. Interactive,https://store.playstation.com/en-hk/product/HP1018-CUSA05250_00-SP00010000000000,70%,HK$78.00,HK$23.40,14/2/2024 03:59 PM UTC,4.21,28,Action,15/12/2016
Back 4 Blood Annual Pass (English/Chinese/Korean/Japanese Ver.),Warner Bros. Interactive,https://store.playstation.com/en-hk/product/UP1018-PPSA01695_00-000000SEASONPASS,85%,HK$312.00,HK$46.80,14/2/2024 03:59 PM UTC,5,1,Unique,11/10/2021
Gotham Knights: Visionary Pack (English/Chinese/Korean Ver.),Warner Bros. Interactive,https://store.playstation.com/en-hk/product/UP1018-PPSA02223_00-GKDLCPA000000001,80%,HK$189.00,HK$37.80,14/2/2024 03:59 PM UTC,5,3,Action,20/10/2022
Cosplay Slayer Master Collection Cosmetic Pack (English/Chinese/Korean Ver.),Bethesda Softworks,https://store.playstation.com/en-hk/product/HP1003-CUSA15414_00-DBN0060000000000,50%,HK$38.00,HK$19.00,14/2/2024 03:59 PM UTC,0,No,"Shooter, Action",5/8/2021
DOOM Eternal: The Ancient Gods - Part One (Add-On) (English/Chinese/Korean Ver.),Bethesda Softworks,https://store.playstation.com/en-hk/product/HP1003-CUSA15414_00-DOOMETERNALDLC01,60%,HK$148.00,HK$59.20,14/2/2024 03:59 PM UTC,4.47,93,"Shooter, Action",20/10/2020
DOOM Eternal: The Ancient Gods - Part Two (Add-On) (English/Chinese/Korean Ver.),Bethesda Softworks,https://store.playstation.com/en-hk/product/HP1003-CUSA15414_00-DOOMETERNALDLC02,60%,HK$148.00,HK$59.20,14/2/2024 03:59 PM UTC,4.89,62,"Shooter, Action",18/3/2021
DOOMicorn Master Collection Cosmetic Pack (English/Chinese/Korean Ver.),Bethesda Softworks,https://store.playstation.com/en-hk/product/HP1003-CUSA15414_00-DBN0020000000000,50%,HK$38.00,HK$19.00,14/2/2024 03:59 PM UTC,5,1,"Shooter, Action",29/4/2021
Fallout 76: Atlantic City High Stakes Bundle (English/Chinese/Korean Ver.),Bethesda Softworks,https://store.playstation.com/en-hk/product/HP1003-CUSA12265_00-ATLCTY0000000000,50%,HK$233.00,HK$116.50,14/2/2024 03:59 PM UTC,0,No,"Action, Role Playing Games",5/12/2023
Mullet Slayer Master Collection Cosmetic Pack (English/Chinese/Korean Ver.),Bethesda Softworks,https://store.playstation.com/en-hk/product/HP1003-CUSA15414_00-DBN0050000000000,50%,HK$38.00,HK$19.00,14/2/2024 03:59 PM UTC,0,No,"Shooter, Action",1/7/2021
Wolfenstein® II: The Adventures of Gunslinger Joe (DLC 1) (English/Chinese Ver.),Bethesda Softworks,https://store.playstation.com/en-hk/product/HP1003-CUSA09021_00-COLOSSUSPDLC0001,60%,HK$79.00,HK$31.60,14/2/2024 03:59 PM UTC,3.83,18,Shooter,18/12/2017
Wolfenstein® II: The Deeds of Captain Wilkins (DLC 3) (English/Chinese Ver.),Bethesda Softworks,https://store.playstation.com/en-hk/product/HP1003-CUSA09021_00-COLOSSUSPDLC0003,60%,HK$79.00,HK$31.60,14/2/2024 03:59 PM UTC,4,10,Shooter,13/3/2018
Wolfenstein® II: The Diaries of Agent Silent Death (DLC 2) (English/Chinese Ver.),Bethesda Softworks,https://store.playstation.com/en-hk/product/HP1003-CUSA09021_00-COLOSSUSPDLC0002,60%,HK$79.00,HK$31.60,14/2/2024 03:59 PM UTC,4.3,10,Shooter,30/1/2018
The Rumble Fish 2 Additional Character - Greed (English/Chinese/Korean/Japanese Ver.),3goo K.K.,https://store.playstation.com/en-hk/product/JP4236-PPSA08377_00-DLC0100000000000,55%,HK$38.00,HK$17.10,14/2/2024 03:59 PM UTC,0,No,Fighting,7/12/2022
The Rumble Fish 2 Additional Character - Hazama (English/Chinese/Korean/Japanese Ver.),3goo K.K.,https://store.playstation.com/en-hk/product/JP4236-PPSA08377_00-DLC0200000000000,55%,HK$38.00,HK$17.10,14/2/2024 03:59 PM UTC,0,No,Fighting,7/12/2022
The Rumble Fish 2 Additional Character - Beatrice (English/Chinese/Korean/Japanese Ver.),3goo K.K.,https://store.playstation.com/en-hk/product/JP4236-PPSA08377_00-DLC0300000000000,55%,HK$38.00,HK$17.10,14/2/2024 03:59 PM UTC,0,No,Fighting,7/12/2022
"The Rumble Fish 2 (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",3goo K.K.,https://store.playstation.com/en-hk/product/JP4236-CUSA34435_00-TRF20000000PS4JP,25%,HK$238.00,HK$178.50,14/2/2024 03:59 PM UTC,4.14,69,Fighting,7/12/2022
"GRIME (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)","Akupara Games, LLC",https://store.playstation.com/en-hk/product/UP3385-PPSA03276_00-7615705078937172,30%,HK$198.00,HK$138.60,14/2/2024 03:59 PM UTC,4,517,"Action, Adventure, Role Playing Games",15/12/2022
"Lament of the Yuppie (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",NEON DOCTRINE,https://store.playstation.com/en-hk/product/UP4338-CUSA37778_00-0569083773399206,50%,HK$198.00,HK$99.00,14/2/2024 03:59 PM UTC,4.83,64,"Adventure, Horror, Puzzle",22/5/2023
"The Library of Babel (Simplified Chinese, English, Japanese, Traditional Chinese)",NEON DOCTRINE,https://store.playstation.com/en-hk/product/UP4338-PPSA09272_00-79740489LOBPS5NA,50%,HK$148.00,HK$74.00,14/2/2024 03:59 PM UTC,3.54,13,"Horror, Adventure, Adventure",5/4/2023
"Element: Space (Simplified Chinese, English, Japanese, Traditional Chinese)",BEEP JAPAN INC.,https://store.playstation.com/en-hk/product/JP5134-CUSA24029_00-ELEMENTSPACEJAPN,70%,HK$198.00,HK$59.40,14/2/2024 03:59 PM UTC,1.54,70,"Action, Strategy, Role Playing Games",8/12/2021
"Industria (English, Korean, Japanese)",HEADUP GAMES GMBH CO. KG,https://store.playstation.com/en-hk/product/EP0822-PPSA06605_00-INDUSTRIA00PS5EU,,,HK$148.00,,3.42,69,Action,8/6/2022
"Move or Die (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",BEEP JAPAN INC.,https://store.playstation.com/en-hk/product/JP5134-CUSA33708_00-MOVEORDIEPSJAPAN,60%,HK$148.00,HK$59.20,14/2/2024 03:59 PM UTC,4.24,814,"Arcade, Family, Party",17/8/2022
"Neversong (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",BEEP JAPAN INC.,https://store.playstation.com/en-hk/product/JP5134-CUSA19398_00-NEVERSONGJAPAN01,80%,HK$148.00,HK$29.60,14/2/2024 03:59 PM UTC,4.11,82,"Action, Adventure, Puzzle",21/10/2020
"Pinstripe (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",BEEP JAPAN INC.,https://store.playstation.com/en-hk/product/JP5134-CUSA20053_00-0000000000000001,80%,HK$108.00,HK$21.60,14/2/2024 03:59 PM UTC,4.35,17,"Action, Adventure, Puzzle",23/9/2020
"Kayak VR: Mirage (Simplified Chinese, English, Korean, Japanese)",Better Than Life B.V.,https://store.playstation.com/en-hk/product/EP7387-PPSA06948_00-3478275447450895,30%,HK$198.00,HK$138.60,14/2/2024 03:59 PM UTC,3.54,1.1k,"Arcade, Driving/Racing, Simulation",21/2/2023
"Sailing Era (Simplified Chinese, English, Japanese, Traditional Chinese)",BILIBILI HK LIMITED,https://store.playstation.com/en-hk/product/EP6797-PPSA12524_00-SIEEPS500000GAME,30%,HK$198.00,HK$138.60,14/2/2024 03:59 PM UTC,4.1,151,"Role Playing Games, Simulation",19/7/2023
"Banner of the Maid (Simplified Chinese, English, Traditional Chinese)",CE-ASIA HONG KONG LIMITED,https://store.playstation.com/en-hk/product/UP4357-CUSA19066_00-CEASIAAFBOTMA001,75%,HK$118.00,HK$29.50,14/2/2024 03:59 PM UTC,4.47,276,Strategy,12/8/2020
Banner of the Maid - The Oriental Pirate (English/Chinese Ver.),CE-ASIA HONG KONG LIMITED,https://store.playstation.com/en-hk/product/UP4357-CUSA19066_00-CEASIAAFBOTMAP02,50%,HK$35.00,HK$17.50,14/2/2024 03:59 PM UTC,4.81,31,Unique,12/8/2020
"Hoa (Simplified Chinese, English, Korean, Thai, Japanese, Traditional Chinese)",CE-Asia Hong Kong Limited,https://store.playstation.com/en-hk/product/HP4226-PPSA05335_00-7279326062466465,50%,HK$113.00,HK$56.50,14/2/2024 03:59 PM UTC,3.67,3,Adventure,1/6/2022
"Worldless (Simplified Chinese, English, Korean, Thai, Japanese, Traditional Chinese)",Coatsink Software Ltd,https://store.playstation.com/en-hk/product/UP2680-PPSA16665_00-0370904842766021,25%,HK$148.00,HK$111.00,14/2/2024 03:59 PM UTC,4.63,57,Action,20/11/2023
"SEASON: A letter to the future PS4 & PS5 (Simplified Chinese, English, Japanese, Traditional Chinese)",COVALENT MEDIA,https://store.playstation.com/en-hk/product/EP3753-PPSA08314_00-SEASONGAMEPS5EU0,40%,HK$238.00,HK$142.80,14/2/2024 03:59 PM UTC,4.34,274,"Adventure, Casual, Unique",31/1/2023
"Shadow Tactics: Blades of the Shogun (Simplified Chinese, English, Korean, Japanese)",Daedalic Entertainment GmbH,https://store.playstation.com/en-hk/product/EP8923-CUSA07792_00-DEAST00000000001,90%,HK$308.00,HK$30.80,14/2/2024 03:59 PM UTC,4.61,3k,"Action, Action",18/11/2020
"Unrailed! (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",Daedalic Entertainment GmbH,https://store.playstation.com/en-hk/product/HP4836-CUSA24012_00-8666351151755864,75%,HK$108.00,HK$27.00,14/2/2024 03:59 PM UTC,3.62,37,Party,17/12/2020
"Warpips (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",Daedalic Entertainment GmbH,https://store.playstation.com/en-hk/product/EP8923-PPSA08827_00-9638898599517794,80%,HK$148.00,HK$29.60,14/2/2024 03:59 PM UTC,3.96,51,Strategy,12/10/2022
"Alina Of The Arena PS4™ & PS5® (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",DANGEN ENTERTAINMENT,https://store.playstation.com/en-hk/product/UP4127-PPSA18434_00-ALINAOTARENAUS00,30%,HK$108.00,HK$75.60,14/2/2024 03:59 PM UTC,4.42,45,Strategy,23/11/2023
"Astalon: Tears Of The Earth (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)","Dangen Entertainment Co., Ltd.",https://store.playstation.com/en-hk/product/JP4108-CUSA25972_00-ASTALONJP0000000,40%,HK$148.00,HK$88.80,14/2/2024 03:59 PM UTC,4.78,135,"Adventure, Action",2/6/2021
"Batbarian: Testament of the Primordials (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)","Dangen Entertainment Co., Ltd.",https://store.playstation.com/en-hk/product/JP4108-CUSA24964_00-BATBARIANJP00000,50%,HK$108.00,HK$54.00,14/2/2024 03:59 PM UTC,4.35,31,"Adventure, Role Playing Games, Action",8/12/2021
"Evertried (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)","Dangen Entertainment Co., Ltd.",https://store.playstation.com/en-hk/product/JP4108-CUSA28220_00-EVERTRIEDPS4JP00,50%,HK$148.00,HK$74.00,14/2/2024 03:59 PM UTC,3.63,16,"Strategy, Strategy, Strategy",20/10/2021
"Lost Ruins (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)","Dangen Entertainment Co., Ltd.",https://store.playstation.com/en-hk/product/JP4108-CUSA29271_00-LOSTRUINSJP00000,40%,HK$148.00,HK$88.80,14/2/2024 03:59 PM UTC,4.51,238,"Action, Adventure",5/6/2022
"Minoria (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)","Dangen Entertainment Co., Ltd.",https://store.playstation.com/en-hk/product/JP4108-CUSA19044_00-MINORIAJP0000000,50%,HK$148.00,HK$74.00,14/2/2024 03:59 PM UTC,4.48,345,"Role Playing Games, Action",8/12/2021
"OneShot: World Machine Edition (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)","Dangen Entertainment Co., Ltd.",https://store.playstation.com/en-hk/product/JP4108-CUSA34844_00-ONESHOTWMEJP0000,30%,HK$108.00,HK$75.60,14/2/2024 03:59 PM UTC,4.95,357,Adventure,21/9/2022
